time,weather_code (wmo code),temperature_2m_mean (°F),cloud_cover_mean (%),wind_speed_10m_mean (mp/h),relative_humidity_2m_mean (%),precipitation_sum (inch),IATA_CODE
2020-04-24,53,62.4,52,8.2,78,0.035,ATL
2020-04-25,51,64.0,53,10.3,69,0.004,ATL
2020-04-26,3,56.4,26,14.4,62,0.0,ATL
2020-04-27,0,56.4,0,8.6,59,0.0,ATL
2020-04-28,3,63.6,58,5.3,54,0.0,ATL
2020-04-29,65,62.7,92,12.0,78,0.969,ATL
2020-04-30,51,55.6,42,9.6,74,0.028,ATL
2020-05-01,3,58.9,15,8.8,60,0.0,ATL
2020-05-02,2,64.2,6,4.6,58,0.0,ATL
2020-05-03,3,68.7,18,8.5,57,0.0,ATL
2020-05-04,51,71.6,68,5.3,72,0.008,ATL
2020-05-05,61,71.3,60,10.7,73,0.079,ATL
2020-05-06,3,58.6,14,13.6,58,0.0,ATL
2020-05-07,3,55.5,5,7.4,54,0.0,ATL
2020-05-08,61,55.9,94,8.9,73,0.224,ATL
2020-05-09,3,51.7,50,8.1,55,0.0,ATL
2020-05-10,3,56.7,20,5.1,51,0.0,ATL
2020-05-11,1,56.8,3,9.8,45,0.0,ATL
2020-05-12,3,58.4,67,4.6,52,0.0,ATL
2020-05-13,3,64.8,79,7.6,59,0.0,ATL
2020-05-14,3,70.6,76,8.8,60,0.0,ATL
2020-05-15,3,71.1,53,7.1,59,0.0,ATL
2020-05-16,3,72.7,63,5.7,61,0.0,ATL
2020-05-17,61,73.8,82,6.1,68,0.276,ATL
2020-05-18,65,69.5,95,7.4,90,1.02,ATL
2020-05-19,63,67.6,61,8.3,72,0.213,ATL
2020-05-20,63,59.8,83,9.5,84,0.378,ATL
2020-05-21,51,63.5,59,4.2,79,0.008,ATL
2020-05-22,61,72.4,86,5.6,73,0.248,ATL
2020-05-23,61,72.4,49,4.1,83,0.264,ATL
2020-05-24,53,74.5,83,2.9,77,0.035,ATL
2020-05-25,63,72.8,53,9.9,83,0.339,ATL
2020-05-26,53,69.7,84,11.3,80,0.091,ATL
2020-05-27,61,70.0,90,7.6,85,0.35,ATL
2020-05-28,53,73.7,59,5.9,80,0.106,ATL
2020-05-29,63,72.8,62,3.1,84,0.437,ATL
2020-05-30,3,74.6,14,7.3,67,0.0,ATL
2020-05-31,3,72.4,18,7.2,56,0.0,ATL
2020-06-01,3,73.0,52,8.6,64,0.0,ATL
2020-06-02,3,74.8,67,5.3,61,0.0,ATL
2020-06-03,51,77.4,80,5.5,64,0.012,ATL
2020-06-04,61,76.9,49,5.7,69,0.083,ATL
2020-06-05,61,77.8,41,7.2,70,0.189,ATL
2020-06-06,51,77.2,97,3.9,75,0.035,ATL
2020-06-07,3,77.0,99,6.8,75,0.0,ATL
2020-06-08,53,77.2,77,9.5,81,0.098,ATL
2020-06-09,63,76.5,59,7.1,86,0.413,ATL
2020-06-10,61,76.8,68,9.6,86,0.224,ATL
2020-06-11,53,74.3,6,8.5,65,0.031,ATL
2020-06-12,51,75.0,29,8.3,65,0.028,ATL
2020-06-13,3,75.1,29,6.2,56,0.0,ATL
2020-06-14,63,71.9,25,5.8,69,0.209,ATL
2020-06-15,53,68.5,35,6.9,75,0.071,ATL
2020-06-16,3,65.7,71,7.6,66,0.0,ATL
2020-06-17,51,66.0,54,4.0,75,0.004,ATL
2020-06-18,51,71.3,34,2.8,71,0.02,ATL
2020-06-19,55,74.1,36,3.4,74,0.047,ATL
2020-06-20,3,77.2,26,3.4,67,0.0,ATL
2020-06-21,51,77.9,65,3.6,65,0.039,ATL
2020-06-22,53,76.1,61,5.9,75,0.11,ATL
2020-06-23,55,75.3,64,9.3,82,0.126,ATL
2020-06-24,61,73.2,92,6.2,84,0.409,ATL
2020-06-25,63,72.7,91,7.8,89,0.26,ATL
2020-06-26,3,74.8,93,7.9,77,0.0,ATL
2020-06-27,51,75.1,89,7.0,78,0.008,ATL
2020-06-28,61,78.0,51,8.0,83,0.079,ATL
2020-06-29,53,78.6,63,5.9,82,0.094,ATL
2020-06-30,53,76.9,85,5.7,81,0.059,ATL
2020-07-01,63,73.0,60,7.8,89,0.425,ATL
2020-07-02,53,77.6,52,6.1,82,0.031,ATL
2020-07-03,53,79.2,37,3.7,77,0.039,ATL
2020-07-04,53,79.2,59,3.1,80,0.059,ATL
2020-07-05,51,79.6,90,5.4,69,0.008,ATL
2020-07-06,63,73.6,94,6.9,90,0.685,ATL
2020-07-07,65,74.6,92,5.6,91,0.748,ATL
2020-07-08,53,76.0,69,4.1,90,0.142,ATL
2020-07-09,63,77.3,44,3.5,88,0.394,ATL
2020-07-10,63,79.1,48,4.8,84,0.244,ATL
2020-07-11,1,78.8,4,8.5,65,0.0,ATL
2020-07-12,51,77.1,61,4.6,72,0.004,ATL
2020-07-13,51,78.1,13,5.7,74,0.004,ATL
2020-07-14,51,78.7,16,3.2,76,0.016,ATL
2020-07-15,65,79.5,43,3.9,77,0.366,ATL
2020-07-16,3,80.2,52,3.9,81,0.0,ATL
2020-07-17,51,82.1,18,3.0,71,0.016,ATL
2020-07-18,63,81.3,38,2.7,76,0.213,ATL
2020-07-19,53,81.4,18,2.8,75,0.024,ATL
2020-07-20,51,82.5,34,3.6,66,0.008,ATL
2020-07-21,53,79.9,76,3.5,78,0.098,ATL
2020-07-22,51,80.2,92,3.4,77,0.004,ATL
2020-07-23,3,80.8,32,4.6,70,0.0,ATL
2020-07-24,51,78.0,66,3.2,77,0.028,ATL
2020-07-25,53,77.1,82,3.5,83,0.165,ATL
2020-07-26,2,78.5,35,2.8,78,0.0,ATL
2020-07-27,51,80.1,56,3.9,77,0.004,ATL
2020-07-28,61,79.1,67,5.5,80,0.197,ATL
2020-07-29,63,76.6,86,5.7,86,0.508,ATL
2020-07-30,63,78.2,90,8.6,83,0.22,ATL
2020-07-31,51,80.8,39,8.2,76,0.039,ATL
2020-08-01,51,80.2,34,7.8,72,0.004,ATL
2020-08-02,51,79.2,28,3.3,74,0.028,ATL
2020-08-03,61,77.4,47,3.8,80,0.28,ATL
2020-08-04,51,77.3,38,3.7,75,0.004,ATL
2020-08-05,51,79.2,19,3.7,71,0.004,ATL
2020-08-06,51,79.0,25,4.0,79,0.016,ATL
2020-08-07,51,79.7,34,3.0,74,0.016,ATL
2020-08-08,51,80.8,21,3.8,72,0.016,ATL
2020-08-09,61,80.9,28,3.8,72,0.15,ATL
2020-08-10,61,78.8,64,4.5,76,0.13,ATL
2020-08-11,53,79.5,65,5.0,73,0.043,ATL
2020-08-12,51,81.7,71,4.4,67,0.012,ATL
2020-08-13,65,79.7,68,3.5,77,1.335,ATL
2020-08-14,65,76.8,75,3.6,87,1.102,ATL
2020-08-15,63,77.0,57,6.1,85,0.496,ATL
2020-08-16,2,79.4,12,6.5,71,0.0,ATL
2020-08-17,61,77.6,61,4.4,70,0.083,ATL
2020-08-18,63,77.8,20,4.8,63,0.169,ATL
2020-08-19,63,76.0,65,3.2,80,0.555,ATL
2020-08-20,55,74.8,98,6.3,83,0.13,ATL
2020-08-21,63,72.6,69,4.8,88,0.5,ATL
2020-08-22,61,74.2,63,5.8,84,0.189,ATL
2020-08-23,51,75.5,82,5.9,84,0.016,ATL
2020-08-24,61,74.0,100,7.4,91,0.575,ATL
2020-08-25,65,73.4,100,5.9,96,1.669,ATL
2020-08-26,65,76.0,89,3.6,90,0.528,ATL
2020-08-27,3,80.4,97,5.8,80,0.0,ATL
2020-08-28,61,77.6,90,7.7,86,0.114,ATL
2020-08-29,55,78.6,76,10.8,83,0.134,ATL
2020-08-30,53,78.6,51,4.4,84,0.055,ATL
2020-08-31,63,77.8,65,3.5,88,0.276,ATL
2020-09-01,63,79.1,74,3.9,86,0.142,ATL
2020-09-02,51,80.7,42,6.4,75,0.008,ATL
2020-09-03,3,81.2,16,6.9,67,0.0,ATL
2020-09-04,2,81.8,20,7.1,65,0.0,ATL
2020-09-05,3,77.5,40,7.5,57,0.0,ATL
2020-09-06,3,74.5,9,6.4,55,0.0,ATL
2020-09-07,1,73.8,1,5.9,53,0.0,ATL
2020-09-08,51,75.1,14,6.7,59,0.008,ATL
2020-09-09,3,76.4,40,8.4,69,0.0,ATL
2020-09-10,51,77.1,62,5.9,83,0.051,ATL
2020-09-11,61,78.4,42,5.5,81,0.091,ATL
2020-09-12,55,76.6,75,8.6,87,0.181,ATL
2020-09-13,51,77.7,56,8.9,76,0.035,ATL
2020-09-14,61,77.1,69,6.7,81,0.224,ATL
2020-09-15,53,71.5,100,13.0,82,0.138,ATL
2020-09-16,65,65.9,100,15.6,87,2.217,ATL
2020-09-17,65,70.1,78,13.9,89,1.823,ATL
2020-09-18,51,71.8,93,7.2,78,0.012,ATL
2020-09-19,51,66.0,100,10.0,69,0.008,ATL
2020-09-20,3,61.1,49,12.2,63,0.0,ATL
2020-09-21,3,59.6,25,11.9,64,0.0,ATL
2020-09-22,3,59.8,75,5.2,73,0.0,ATL
2020-09-23,51,65.6,79,3.1,69,0.008,ATL
2020-09-24,63,65.2,98,9.9,92,1.098,ATL
2020-09-25,51,71.6,79,6.0,87,0.047,ATL
2020-09-26,51,70.0,83,2.8,85,0.016,ATL
2020-09-27,63,70.4,60,6.3,87,0.492,ATL
2020-09-28,53,71.6,80,6.4,84,0.122,ATL
2020-09-29,61,58.2,61,9.0,86,0.358,ATL
2020-09-30,0,60.3,0,6.1,67,0.0,ATL
2020-10-01,0,64.6,1,8.7,63,0.0,ATL
2020-10-02,0,57.5,0,7.3,56,0.0,ATL
2020-10-03,3,57.5,21,5.1,66,0.0,ATL
2020-10-04,3,60.0,94,4.4,69,0.0,ATL
2020-10-05,3,62.4,17,4.8,74,0.0,ATL
2020-10-06,3,65.3,32,4.2,77,0.0,ATL
2020-10-07,3,68.3,30,4.6,78,0.0,ATL
2020-10-08,3,69.4,83,3.5,70,0.0,ATL
2020-10-09,53,68.6,99,9.1,81,0.142,ATL
2020-10-10,63,71.0,94,11.2,92,0.657,ATL
2020-10-11,61,71.1,78,9.0,89,0.224,ATL
2020-10-12,55,71.2,60,6.2,84,0.106,ATL
2020-10-13,3,67.5,13,9.3,69,0.0,ATL
2020-10-14,2,65.4,9,6.4,70,0.0,ATL
2020-10-15,51,68.3,37,6.6,81,0.016,ATL
2020-10-16,3,58.3,16,11.1,64,0.0,ATL
2020-10-17,3,54.2,6,9.1,54,0.0,ATL
2020-10-18,0,58.2,0,7.9,75,0.0,ATL
2020-10-19,2,61.9,16,6.1,79,0.0,ATL
2020-10-20,3,65.3,20,6.4,79,0.0,ATL
2020-10-21,3,68.9,38,7.2,81,0.0,ATL
2020-10-22,51,69.6,28,7.6,80,0.016,ATL
2020-10-23,55,69.3,41,5.2,87,0.055,ATL
2020-10-24,65,66.9,89,3.1,94,2.047,ATL
2020-10-25,51,68.5,81,4.6,88,0.039,ATL
2020-10-26,53,65.7,78,6.8,92,0.079,ATL
2020-10-27,61,67.8,72,5.5,87,0.098,ATL
2020-10-28,63,70.8,100,10.0,95,0.811,ATL
2020-10-29,63,68.0,45,19.4,74,0.657,ATL
2020-10-30,3,53.0,28,12.4,65,0.0,ATL
2020-10-31,51,54.3,43,10.5,67,0.004,ATL
2020-11-01,3,57.8,38,11.0,63,0.0,ATL
2020-11-02,0,44.9,0,9.7,43,0.0,ATL
2020-11-03,0,48.8,0,6.5,54,0.0,ATL
2020-11-04,0,52.4,0,5.0,64,0.0,ATL
2020-11-05,3,56.4,61,5.9,69,0.0,ATL
2020-11-06,3,62.1,67,7.8,70,0.0,ATL
2020-11-07,61,64.5,85,11.3,85,0.193,ATL
2020-11-08,51,66.0,64,13.4,86,0.063,ATL
2020-11-09,51,67.0,70,12.9,85,0.035,ATL
2020-11-10,53,68.8,90,12.0,88,0.071,ATL
2020-11-11,63,71.2,92,4.7,95,0.638,ATL
2020-11-12,51,65.0,42,9.8,87,0.012,ATL
2020-11-13,0,58.6,0,8.2,71,0.0,ATL
2020-11-14,3,55.9,39,6.1,74,0.0,ATL
2020-11-15,51,58.2,35,10.5,68,0.02,ATL
2020-11-16,0,49.2,0,8.7,50,0.0,ATL
2020-11-17,0,49.3,0,11.6,43,0.0,ATL
2020-11-18,0,46.3,0,5.4,52,0.0,ATL
2020-11-19,0,46.3,0,7.4,53,0.0,ATL
2020-11-20,0,52.2,1,4.5,72,0.0,ATL
2020-11-21,3,56.8,34,2.7,78,0.0,ATL
2020-11-22,3,57.3,82,4.8,83,0.0,ATL
2020-11-23,3,48.9,18,10.3,66,0.0,ATL
2020-11-24,3,48.4,81,9.6,57,0.0,ATL
2020-11-25,61,58.6,79,11.2,82,0.185,ATL
2020-11-26,63,61.2,50,6.0,86,0.441,ATL
2020-11-27,53,56.2,56,4.2,71,0.024,ATL
2020-11-28,61,55.7,76,5.9,76,0.138,ATL
2020-11-29,63,53.6,100,8.1,93,1.22,ATL
2020-11-30,71,42.3,89,16.0,75,0.362,ATL
2020-12-01,3,33.9,14,10.5,61,0.0,ATL
2020-12-02,3,36.2,14,7.7,64,0.0,ATL
2020-12-03,51,42.2,83,6.3,65,0.004,ATL
2020-12-04,63,47.8,76,11.3,88,0.476,ATL
2020-12-05,3,43.6,25,9.0,75,0.0,ATL
2020-12-06,55,46.5,88,5.1,78,0.051,ATL
2020-12-07,3,40.6,60,12.7,76,0.0,ATL
2020-12-08,2,35.8,6,10.1,65,0.0,ATL
2020-12-09,3,43.8,19,7.1,71,0.0,ATL
2020-12-10,0,50.2,1,3.9,71,0.0,ATL
2020-12-11,3,51.2,65,5.2,68,0.0,ATL
2020-12-12,63,57.9,79,9.8,77,0.358,ATL
2020-12-13,63,57.8,84,5.5,87,0.205,ATL
2020-12-14,63,48.6,42,17.0,78,0.248,ATL
2020-12-15,55,42.7,65,10.3,73,0.047,ATL
2020-12-16,63,42.4,98,7.7,93,0.528,ATL
2020-12-17,3,36.1,52,10.9,71,0.0,ATL
2020-12-18,3,36.1,24,6.8,68,0.0,ATL
2020-12-19,51,39.7,51,6.4,73,0.004,ATL
2020-12-20,53,46.8,73,4.0,87,0.043,ATL
2020-12-21,3,47.0,22,9.7,76,0.0,ATL
2020-12-22,3,46.4,14,9.0,58,0.0,ATL
2020-12-23,55,48.5,81,8.8,64,0.047,ATL
2020-12-24,65,44.3,84,13.4,83,1.764,ATL
2020-12-25,0,27.1,0,12.0,44,0.0,ATL
2020-12-26,0,30.9,1,7.2,56,0.0,ATL
2020-12-27,3,38.7,12,5.1,69,0.0,ATL
2020-12-28,3,46.0,58,5.3,79,0.0,ATL
2020-12-29,3,47.8,59,5.8,83,0.0,ATL
2020-12-30,3,47.8,72,10.0,89,0.0,ATL
2020-12-31,53,53.8,99,7.1,97,0.083,ATL
2021-01-01,65,62.3,95,11.3,97,1.575,ATL
2021-01-02,3,55.8,75,5.5,86,0.0,ATL
2021-01-03,3,43.0,71,10.0,71,0.0,ATL
2021-01-04,51,44.4,34,6.7,71,0.008,ATL
2021-01-05,51,46.1,24,9.9,73,0.012,ATL
2021-01-06,3,40.9,80,4.5,68,0.0,ATL
2021-01-07,61,40.2,93,12.2,78,0.142,ATL
2021-01-08,51,38.5,100,10.9,87,0.098,ATL
2021-01-09,3,34.7,24,12.8,70,0.0,ATL
2021-01-10,3,35.6,68,4.9,75,0.0,ATL
2021-01-11,55,39.9,99,6.0,89,0.327,ATL
2021-01-12,3,39.4,68,8.4,88,0.0,ATL
2021-01-13,51,37.5,26,7.7,71,0.004,ATL
2021-01-14,1,41.3,3,7.8,73,0.0,ATL
2021-01-15,53,44.6,33,9.6,60,0.063,ATL
2021-01-16,3,36.6,41,10.9,56,0.0,ATL
2021-01-17,3,39.1,43,8.6,66,0.0,ATL
2021-01-18,0,40.2,0,8.9,63,0.0,ATL
2021-01-19,3,45.2,54,7.0,62,0.0,ATL
2021-01-20,51,46.5,78,9.0,64,0.004,ATL
2021-01-21,55,48.3,100,9.2,90,0.26,ATL
2021-01-22,53,45.7,66,5.2,76,0.091,ATL
2021-01-23,2,44.8,27,6.9,58,0.0,ATL
2021-01-24,51,48.8,65,8.0,65,0.02,ATL
2021-01-25,61,60.2,95,10.5,88,0.213,ATL
2021-01-26,63,61.4,59,8.3,80,0.606,ATL
2021-01-27,63,52.6,79,10.6,81,0.555,ATL
2021-01-28,3,37.5,31,15.5,53,0.0,ATL
2021-01-29,3,36.3,38,5.9,57,0.0,ATL
2021-01-30,3,39.7,66,9.4,67,0.0,ATL
2021-01-31,63,47.8,95,8.5,94,0.618,ATL
2021-02-01,3,37.4,99,18.2,65,0.0,ATL
2021-02-02,3,35.4,32,16.6,55,0.0,ATL
2021-02-03,1,34.7,3,9.8,59,0.0,ATL
2021-02-04,51,41.3,92,8.0,62,0.008,ATL
2021-02-05,61,47.3,81,9.6,67,0.201,ATL
2021-02-06,71,39.5,91,8.7,72,0.268,ATL
2021-02-07,71,39.8,39,8.7,80,0.098,ATL
2021-02-08,3,44.3,74,7.4,77,0.0,ATL
2021-02-09,53,54.2,71,3.7,84,0.047,ATL
2021-02-10,51,55.0,39,4.4,81,0.004,ATL
2021-02-11,65,58.1,92,5.8,97,1.441,ATL
2021-02-12,63,49.0,100,7.8,93,0.594,ATL
2021-02-13,61,42.0,100,7.7,92,0.724,ATL
2021-02-14,51,43.8,100,7.6,89,0.071,ATL
2021-02-15,63,44.6,99,11.4,96,0.398,ATL
2021-02-16,3,30.2,39,11.2,66,0.0,ATL
2021-02-17,61,38.0,47,8.1,60,0.118,ATL
2021-02-18,61,43.3,98,9.1,92,0.457,ATL
2021-02-19,3,39.4,40,13.2,67,0.0,ATL
2021-02-20,0,37.0,0,7.0,54,0.0,ATL
2021-02-21,3,44.5,27,9.6,60,0.0,ATL
2021-02-22,53,50.8,50,11.1,73,0.067,ATL
2021-02-23,0,50.2,0,7.9,57,0.0,ATL
2021-02-24,0,53.9,1,7.0,61,0.0,ATL
2021-02-25,3,58.1,27,7.0,59,0.0,ATL
2021-02-26,55,51.9,87,8.9,85,0.236,ATL
2021-02-27,3,60.3,97,6.9,86,0.0,ATL
2021-02-28,51,65.6,93,10.9,84,0.016,ATL
2021-03-01,51,56.9,100,11.7,80,0.055,ATL
2021-03-02,61,44.5,100,8.6,67,0.319,ATL
2021-03-03,61,48.3,14,8.6,64,0.173,ATL
2021-03-04,0,52.7,0,9.7,51,0.0,ATL
2021-03-05,3,50.6,54,7.7,45,0.0,ATL
2021-03-06,3,45.2,69,7.5,47,0.0,ATL
2021-03-07,0,45.3,0,8.0,44,0.0,ATL
2021-03-08,0,48.0,1,4.5,55,0.0,ATL
2021-03-09,3,51.5,34,5.3,60,0.0,ATL
2021-03-10,3,55.9,36,7.0,61,0.0,ATL
2021-03-11,3,58.7,58,6.4,71,0.0,ATL
2021-03-12,3,61.6,60,5.8,71,0.0,ATL
2021-03-13,51,63.7,84,4.9,80,0.008,ATL
2021-03-14,3,64.2,74,4.4,63,0.0,ATL
2021-03-15,53,63.1,98,12.6,71,0.039,ATL
2021-03-16,63,53.3,100,8.2,95,0.925,ATL
2021-03-17,63,56.7,100,9.3,95,0.543,ATL
2021-03-18,63,60.3,77,16.0,75,0.539,ATL
2021-03-19,51,50.6,92,11.7,70,0.028,ATL
2021-03-20,3,47.1,13,11.0,51,0.0,ATL
2021-03-21,51,52.5,42,11.1,62,0.016,ATL
2021-03-22,3,56.9,52,9.2,62,0.0,ATL
2021-03-23,63,58.9,98,8.5,75,0.343,ATL
2021-03-24,53,62.7,86,6.9,83,0.071,ATL
2021-03-25,61,67.3,97,13.9,85,0.354,ATL
2021-03-26,53,67.5,78,5.2,82,0.146,ATL
2021-03-27,51,70.6,92,10.0,84,0.039,ATL
2021-03-28,65,63.5,95,13.3,71,1.118,ATL
2021-03-29,0,52.3,0,5.6,59,0.0,ATL
2021-03-30,51,59.9,70,9.4,80,0.02,ATL
2021-03-31,63,61.0,87,13.4,88,0.717,ATL
2021-04-01,0,43.4,0,15.8,41,0.0,ATL
2021-04-02,0,41.5,0,8.1,48,0.0,ATL
2021-04-03,3,46.4,20,3.9,60,0.0,ATL
2021-04-04,0,52.9,0,4.6,60,0.0,ATL
2021-04-05,0,58.7,0,4.7,57,0.0,ATL
2021-04-06,1,61.8,2,5.0,60,0.0,ATL
2021-04-07,3,65.2,64,5.5,63,0.0,ATL
2021-04-08,61,65.6,71,10.4,78,0.094,ATL
2021-04-09,61,65.3,91,7.3,85,0.134,ATL
2021-04-10,63,62.6,81,10.5,89,0.673,ATL
2021-04-11,55,63.2,16,7.1,62,0.055,ATL
2021-04-12,1,65.0,3,8.3,57,0.0,ATL
2021-04-13,3,67.2,52,4.1,59,0.0,ATL
2021-04-14,53,65.4,77,6.8,68,0.043,ATL
2021-04-15,51,61.1,71,8.7,62,0.02,ATL
2021-04-16,3,57.0,99,4.4,50,0.0,ATL
2021-04-17,3,60.3,83,5.0,57,0.0,ATL
2021-04-18,3,60.4,32,6.8,52,0.0,ATL
2021-04-19,3,58.7,29,8.6,54,0.0,ATL
2021-04-20,3,61.8,54,5.2,52,0.0,ATL
2021-04-21,1,52.5,2,13.1,47,0.0,ATL
2021-04-22,2,49.3,10,5.5,45,0.0,ATL
2021-04-23,3,57.2,81,5.6,45,0.0,ATL
2021-04-24,65,61.4,83,12.4,87,1.976,ATL
2021-04-25,3,58.4,17,12.3,73,0.0,ATL
2021-04-26,3,63.3,43,7.6,66,0.0,ATL
2021-04-27,3,68.2,93,7.2,68,0.0,ATL
2021-04-28,3,70.7,72,6.4,68,0.0,ATL
2021-04-29,53,71.0,94,10.8,72,0.043,ATL
2021-04-30,3,66.9,96,10.4,63,0.0,ATL
2021-05-01,3,65.6,65,5.2,51,0.0,ATL
2021-05-02,51,71.0,87,9.1,62,0.004,ATL
2021-05-03,63,68.9,88,10.5,91,0.858,ATL
2021-05-04,65,70.4,100,8.8,92,1.311,ATL
2021-05-05,55,67.4,57,11.4,78,0.126,ATL
2021-05-06,2,60.2,14,9.1,61,0.0,ATL
2021-05-07,2,56.9,7,10.6,60,0.0,ATL
2021-05-08,3,61.2,33,5.0,57,0.0,ATL
2021-05-09,55,69.9,63,10.8,55,0.047,ATL
2021-05-10,51,67.6,80,8.0,84,0.075,ATL
2021-05-11,55,66.7,90,5.1,77,0.114,ATL
2021-05-12,63,56.1,85,9.4,87,0.819,ATL
2021-05-13,3,56.9,29,6.3,62,0.0,ATL
2021-05-14,3,60.4,38,4.1,59,0.0,ATL
2021-05-15,3,63.5,45,3.5,56,0.0,ATL
2021-05-16,3,66.2,49,4.5,55,0.0,ATL
2021-05-17,3,69.1,77,7.2,54,0.0,ATL
2021-05-18,51,69.2,97,10.2,66,0.035,ATL
2021-05-19,3,71.2,87,11.2,62,0.0,ATL
2021-05-20,3,71.1,78,10.6,61,0.0,ATL
2021-05-21,3,72.3,71,7.9,57,0.0,ATL
2021-05-22,3,72.2,94,3.8,57,0.0,ATL
2021-05-23,3,75.3,44,4.1,55,0.0,ATL
2021-05-24,51,77.8,64,3.5,54,0.004,ATL
2021-05-25,51,78.5,44,4.4,58,0.004,ATL
2021-05-26,3,77.3,22,6.7,55,0.0,ATL
2021-05-27,55,75.3,42,5.8,67,0.098,ATL
2021-05-28,63,75.5,68,10.8,76,0.563,ATL
2021-05-29,3,67.4,52,12.0,65,0.0,ATL
2021-05-30,3,64.1,19,7.2,59,0.0,ATL
2021-05-31,3,68.8,52,6.4,58,0.0,ATL
2021-06-01,3,71.0,72,5.9,56,0.0,ATL
2021-06-02,3,73.3,96,7.4,60,0.0,ATL
2021-06-03,51,75.8,94,6.5,62,0.016,ATL
2021-06-04,53,75.8,85,2.7,72,0.031,ATL
2021-06-05,61,76.5,94,4.4,75,0.134,ATL
2021-06-06,53,75.5,100,4.7,77,0.114,ATL
2021-06-07,63,74.3,94,7.2,89,0.378,ATL
2021-06-08,63,75.3,88,5.6,87,0.358,ATL
2021-06-09,53,75.6,88,6.6,83,0.071,ATL
2021-06-10,61,74.0,91,7.5,88,0.299,ATL
2021-06-11,63,74.5,92,9.1,89,0.413,ATL
2021-06-12,53,76.6,64,7.8,84,0.114,ATL
2021-06-13,61,75.9,47,3.7,83,0.157,ATL
2021-06-14,61,78.0,75,4.4,81,0.075,ATL
2021-06-15,3,77.8,24,8.9,56,0.0,ATL
2021-06-16,2,74.1,16,6.2,53,0.0,ATL
2021-06-17,0,75.3,1,3.8,54,0.0,ATL
2021-06-18,3,78.8,65,5.2,57,0.0,ATL
2021-06-19,63,72.1,99,10.2,91,1.642,ATL
2021-06-20,63,74.8,67,10.6,86,0.713,ATL
2021-06-21,55,75.5,72,10.9,88,0.22,ATL
2021-06-22,63,71.9,70,8.1,81,0.677,ATL
2021-06-23,1,71.6,7,4.6,71,0.0,ATL
2021-06-24,53,72.1,64,9.0,82,0.098,ATL
2021-06-25,3,72.8,61,6.0,72,0.0,ATL
2021-06-26,51,74.5,40,6.4,75,0.035,ATL
2021-06-27,53,76.9,44,6.4,83,0.075,ATL
2021-06-28,51,77.5,42,5.0,80,0.016,ATL
2021-06-29,63,75.5,63,6.0,78,0.272,ATL
2021-06-30,61,76.1,45,4.9,80,0.106,ATL
2021-07-01,53,77.0,88,5.2,78,0.098,ATL
2021-07-02,65,73.3,75,4.9,90,3.059,ATL
2021-07-03,2,72.7,21,4.6,64,0.0,ATL
2021-07-04,3,74.9,22,3.4,64,0.0,ATL
2021-07-05,3,77.4,55,5.2,61,0.0,ATL
2021-07-06,61,78.2,95,6.5,68,0.154,ATL
2021-07-07,63,74.9,98,5.7,85,0.551,ATL
2021-07-08,63,75.1,62,6.0,87,0.335,ATL
2021-07-09,63,75.5,73,8.0,88,0.453,ATL
2021-07-10,63,76.0,79,6.7,86,0.37,ATL
2021-07-11,63,75.0,67,8.0,86,0.417,ATL
2021-07-12,63,74.4,94,7.7,87,0.441,ATL
2021-07-13,55,74.5,66,4.4,86,0.118,ATL
2021-07-14,51,77.5,25,3.1,77,0.028,ATL
2021-07-15,51,77.5,47,4.4,80,0.031,ATL
2021-07-16,63,77.9,89,4.4,84,0.437,ATL
2021-07-17,55,78.8,67,5.6,76,0.126,ATL
2021-07-18,63,74.8,93,4.3,89,1.028,ATL
2021-07-19,63,72.7,97,7.0,94,0.949,ATL
2021-07-20,65,73.0,96,4.6,92,1.169,ATL
2021-07-21,61,75.6,84,2.6,89,0.335,ATL
2021-07-22,51,78.0,66,3.9,82,0.024,ATL
2021-07-23,53,77.3,32,4.2,84,0.094,ATL
2021-07-24,51,78.7,44,4.4,81,0.02,ATL
2021-07-25,53,79.0,51,3.2,83,0.083,ATL
2021-07-26,61,78.7,70,3.9,85,0.291,ATL
2021-07-27,63,77.4,93,3.5,90,0.437,ATL
2021-07-28,51,80.7,40,4.2,82,0.02,ATL
2021-07-29,3,82.5,50,3.3,71,0.0,ATL
2021-07-30,3,82.9,75,6.9,71,0.0,ATL
2021-07-31,53,82.8,83,6.7,75,0.02,ATL
2021-08-01,63,80.1,42,8.6,76,0.213,ATL
2021-08-02,61,78.0,63,4.6,66,0.228,ATL
2021-08-03,53,73.6,65,5.9,82,0.102,ATL
2021-08-04,51,74.1,42,4.8,76,0.016,ATL
2021-08-05,51,75.4,27,5.6,71,0.004,ATL
2021-08-06,51,76.4,71,4.8,72,0.039,ATL
2021-08-07,53,76.2,37,3.2,81,0.043,ATL
2021-08-08,51,78.2,42,3.0,75,0.024,ATL
2021-08-09,63,79.8,77,2.8,77,0.161,ATL
2021-08-10,63,80.0,73,3.4,76,0.346,ATL
2021-08-11,63,77.0,81,3.7,84,0.354,ATL
2021-08-12,63,78.0,53,2.7,84,0.276,ATL
2021-08-13,53,80.0,42,2.5,78,0.039,ATL
2021-08-14,53,80.0,39,4.7,77,0.043,ATL
2021-08-15,63,76.0,80,5.2,88,0.496,ATL
